app_name,release_date,developer,item_id,price
MX vs. ATV Supercross Encore - 2015 Yamaha YZ450F MX,2016,"Rainbow Studios,THQ Nordic",430321.0,2.99
The Song of Seven : Overture,2016,Enlightened Games,433590.0,7.99
MX vs. ATV Supercross Encore - Yamaha YFZ450 ATV,2016,"Rainbow Studios,THQ Nordic",430318.0,2.99
Skyhook,2016,Megastorm Games,361350.0,4.99
Soft Body,2016,Zeke Virant,337650.0,9.99
Rocksmith® 2014 – Queensrÿche - “Jet City Woman”,2016,Ubisoft - San Francisco,436623.0,2.99
Rocksmith® 2014 – Queensrÿche Song Pack,2016,Ubisoft - San Francisco,436626.0,7.99
Rocksmith® 2014 – Queensrÿche - “Eyes of a Stranger”,2016,Ubisoft - San Francisco,436624.0,2.99
Gods of Egypt,2016,,427330.0,3.99
Safe,2012,,452610.0,3.99
Rocksmith® 2014 – Queensrÿche - “I Don’t Believe in Love”,2016,Ubisoft - San Francisco,436625.0,2.99
Sling Blade,1998,,452630.0,3.99
Scream 2,1998,,452620.0,3.99
Source Code,2011,,452660.0,3.99
Tales from the Crypt: Ritual,2006,,452680.0,3.99
Supercop,1998,,452670.0,3.99
Trainspotting - Collector's Edition,1997,,452800.0,3.99
The Way of the Gun,2001,,452760.0,3.99
The Cold Light of Day,2013,,452690.0,3.99
The Punisher,2004,,452750.0,3.99
The Perks of Being a Wallflower,2013,,452740.0,3.99
After Dark Horrorfest 4: Zombies of Mass Destruction,2010,,450210.0,3.99
RefRain - prism memories -,2016,RebRank,435970.0,14.99
Red 2,2013,,452600.0,3.99
RefRain - prism memories - ORIGINAL SOUNDTRACK,2016,RebRank,470000.0,4.99
Game Character Hub: DS Generator Parts,2016,Sebastien Bini,437560.0,7.99
DOOM,2016,id Software,379720.0,29.99
She Wants Me Dead - Track DLC,2016,Hello There AB,473420.0,1.99
Murasaki,2016,Katatema,392030.0,4.99
Murasaki - Original Soundtrack,2016,"Katatema,Watson",461050.0,4.99
Innoquous 5,2015,Chequered Ink Ltd.,453830.0,4.99
Trawl,2016,"Daniel Gallagher,Nathan Gallardo",446240.0,6.99
Project G,2016,Nebula Interactive,465670.0,7.99
Moonstone Tavern - A Fantasy Tavern Sim!,2016,"Michael Flynn,Elizabeth Flynn",461780.0,7.99
Ace Of Words,2016,ZeroBit Games,398680.0,4.99
Астролорды: Покоритель облака,2016,Aratog LLC,461110.0,13.99
Who's Your Daddy,2015,Evil Tortilla Games,427730.0,4.99
An American Werewolf in London,1985,,427380.0,3.99
The Mechanical Bride,2016,,413210.0,1.99
Dyna Bomb,2016,7 Raven Studios,467220.0,4.99
Blueprint Tycoon,2016,Endless Loop Studios,454060.0,2.99
She Wants Me Dead,2016,Hello There AB,468310.0,7.99
Tidal Affair: Before The Storm Demo,2014,NoDev,398280.0,-10.0
After Dark: Children of Sorrow,2014,,450320.0,3.99
After Dark: Frontier(s),2008,,450330.0,3.99
Alex Cross,2013,,446710.0,3.99
After Dark: Seconds Apart,2011,,450370.0,3.99
The Bank Job,2008,,452080.0,3.99
After Dark: The Reeds,2010,,450430.0,3.99
After Dark Horrorfest 4: The Final,2010,,450460.0,3.99
American Heist,2015,,446720.0,3.99
Blair Witch 2: Book of Shadows,2001,,452100.0,3.99
Mini Golf Mundo,2016,EnsenaSoft,468320.0,4.99
'n Verlore Verstand Soundtrack,2016,Skobbejak Games,463190.0,4.99
TASTEE: Lethal Tactics,2016,SkyBox Labs,365190.0,14.99
Counterpunch,2013,,452130.0,3.99
Fantasy Grounds - The Sinking: Complete Serial - PFRPG,2016,"SmiteWorks USA, LLC",469940.0,34.99
My Secret Pets!,2016,Dogenzaka Lab,447180.0,15.99
Bizarre Earthquake,2016,Proximity Games,448440.0,1.99
Catyph: The Kunci Experiment,2016,Simon Says: Play!,396870.0,11.99
Meld,2016,Axis Games,449180.0,9.99
Fantasy Tales Online,2016,Cold Tea Studio,442710.0,0.0
Fantasy Grounds - 5E: Champion's Rest,2016,"SmiteWorks USA, LLC",469850.0,6.99
Fantasy Tales Online - Frontier Pack,2016,Cold Tea Studio,458100.0,19.99
Super Blue Fighter,2016,Herrero Games,463180.0,0.99
Ryzom,2016,Winch Gate Property Limited,373720.0,0.0
Malus Code,2016,"M2 Co.,LTD",443330.0,12.99
Wars of Napoleon,2015,Ageod,459470.0,39.99
Forge of Gods (RPG),2016,Panoramik Inc,461910.0,0.0
Scrap Garden,2016,"Egidijus Bachur,Alexey Davydov",465760.0,9.99
Project CARS - Pagani Nürburgring Combined Track Expansion,2016,Slightly Mad Studios,334792.0,3.99
Theory Test UK 2016/17 - Driving Test Success,2016,Imagitech,452940.0,12.99
GEO Master,2016,Anthony KOZAK,448650.0,2.99
ecotone,2016,Sundae Factory,446070.0,8.99
TRON RUN/r CYCLE Extender Bundle,2016,Sanzaru Games Inc.,429461.0,2.99
Dead Effect 2,2016,"BadFly Interactive, a.s.",394760.0,11.99
Immortal Empire - Master Pack,2016,Tactic Studios Inc.,465834.0,79.99
Spunk and Moxie,2016,"Chocolate Homunculus,Tilt Studios",449310.0,3.99
Istrolid,2016,treeform,449140.0,0.0
PD Howler 10,2016,"Daniel Ritchie - Squirreldome.com,Philip Staiger - TheBest3D.com",415140.0,39.99
Unfortunate Spacemen,2016,"Geoff ""Zag"" Keene",408900.0,14.99
Rogue Port - Red Nightmare,2016,Sunight Games,467310.0,0.99
Stellaris,2016,Paradox Development Studio,281990.0,39.99
Elements Soundtrack,2016,Soul Catapult,468580.0,1.99
Army of Tentacles: New Game+ Benefits,2016,Stegalosaurus Game Development,456880.0,3.99
Atulos Online - Reaper & Orc,2016,Parallaxian Pty Ltd,469880.0,19.99
Run Turn Die,2016,Matthias Magnussen,413700.0,2.99
Shaolin vs Wutang,2016,Jae Lee,466110.0,12.99
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - The Sound Four Characters Pack,2016,CyberConnect2 Co. Ltd.,416422.0,6.99
Dr. Spacezoo,2016,SmashRiot LLC,371380.0,14.99
Car Mechanic Simulator 2015 - Performance DLC,2016,Red Dot Games,361843.0,4.99
ComiPo!: Kids Dressy,2016,ComiPo! LLP,403051.0,14.99
ComiPo!: Kids Sporty,2016,ComiPo! LLP,403050.0,14.99
Save Halloween: City of Witches,2015,Quick Click Games,428110.0,4.99
Alien Blitz,2016,Jean-Baptiste Simillon,434240.0,6.99
P-3 Biotic,2016,BatCat Games,311940.0,3.99
Sea Dogs: To Each His Own - The Final Lesson,2016,BlackMark Studio,452520.0,3.99
Mystery Castle,2016,Runestone Games Limited,394950.0,9.99
Girlfriend Rescue - Super Savefiles,2016,Aldorlea Games,468010.0,0.99
Fantasy Grounds - Wild Thing - PFRPG,2016,"SmiteWorks USA, LLC",469910.0,6.99
Tabletop Simulator - Mr. Game!,2016,Berserk Games,468727.0,4.99
Sinful Eden,2016,Dualhaze,465510.0,6.99
Star Saviors,2016,Sharpened Edge Studios,314450.0,1.99
Saviors Remastered Soundtrack,2016,Sharpened Edge Studios,456910.0,0.99
Magic Quest,2016,Stereo7 Games,454870.0,1.99
BattleStick,2016,Pinterac,394380.0,0.0
Blood Bowl 2 - Norse,2016,Cyanide Studios,401590.0,6.99
Flesh Eaters,2016,S.C. 16 BIT NIGHTS S.R.L.,383580.0,1.99
Worm.is: The Game,2016,Freakinware Studios,466910.0,0.0
Secrets of Deep Earth Shrine,2016,Chronicle Games,451700.0,7.99
CyberLink ColorDirector 4,2016,CyberLink,435750.0,99.99
A Land Fit For Heroes,2016,Liber Primus Games,456210.0,-10.0
"Imhotep, Pyramid Builder",2016,Game Studio Abraham Stolk Inc.,448730.0,7.99
Kinacoustic,2016,Maithonis Studios,459520.0,9.99
Void 21 Official Sound Track,2016,Taranasus Studio,458810.0,2.99
FSX: Steam Edition - 737 Extreme Sound Add-On,2016,TFDi Design,379584.0,12.99
Safety Driving Simulator: Car,2016,United Independent Entertainment GmbH,450590.0,4.99
Liveza: Death of the Earth,2016,Nikita Nefedov,463100.0,2.99
Safety Driving Simulator: Motorbike,2016,United Independent Entertainment GmbH,450600.0,4.99
FSX: Steam Edition - REX Soft Clouds Add-On,2016,REX,379558.0,9.99
Immortal Empire - Mercenary Pack,2016,Tactic Studios Inc.,465833.0,49.99
Euro Truck Simulator 2 - Slovak Paint Jobs Pack,2016,SCS Software,461240.0,0.99
Lavapools,2016,"4EdgesGames,Visumeca",401510.0,4.99
Euro Truck Simulator 2 - Italian Paint Jobs Pack,2016,SCS Software,388476.0,0.99
Blue Rider - Original Soundtrack,2016,Ravegan,459890.0,-10.0
Leadwerks Game Engine - Mercenary Action Figure,2016,Leadwerks Software,469670.0,9.99
Escape This,2016,Four Winged Studio,467370.0,0.99
Cyber City 2157: The Visual Novel,2016,Harotobira,454690.0,5.99
I and Me,2016,Wish Fang,399600.0,9.99
Earn to Die 2,2016,Toffee Games,431590.0,4.99
MXGP2 - Agueda and Bastogne Tracks,2016,Milestone S.r.l.,438870.0,6.99
The Beggar's Ride,2016,Bad Seed,463760.0,5.99
Castle Heist: Chapter 1,2016,"Gustav ""Goffa"" Söderström",438220.0,2.99
Talisman - The Nether Realm Expansion,2016,Nomad Games,267787.0,3.99
Midvinter,2016,Talecore Studios,452120.0,4.99
Origin Of Destiny - Donation #1,2016,Michael Howard,468360.0,4.99
The Renegades of Orion 2.0 - Apocalypse DLC #2,2016,Halisson,467970.0,0.99
HACK_IT,2016,Dan_D,444350.0,4.99
Color Chaos,2016,Daniel Riley,423720.0,0.99
Gun Rocket,2016,Space Wedgie,391420.0,1.99
Deer Man Soundtrack,2016,Red Mount Media,460880.0,4.99
Gun Rocket - Soundtrack,2016,Space Wedgie,456510.0,0.99
Trove - Soundtrack Vol. 1,2016,Trion Worlds,462050.0,6.99
MOP Operation Cleanup,2016,EnsenaSoft,463120.0,4.99
Bug N Out,2016,Neuron Games,463130.0,2.99
Aurora Dusk: Steam Age,2016,Sylvain Harlaut,397160.0,9.99
Pro Gamer Manager,2016,Raptor Claw Games,408740.0,9.99
Deathsmiles Manabu Namiki Selection Premium Arrange Album,2016,"CAVE Interactive CO.,LTD.",441950.0,4.99
Deathsmiles Arrange Album,2016,"CAVE Interactive CO.,LTD.",441910.0,4.99
Logic Missile,2016,Bouchard Industries,448300.0,0.99
So Long Earth,2016,Ed Farage,448110.0,3.99
Cars,2016,Nozon,457390.0,0.0
Demo Pack 12GB,2016,Ze_PilOt,429670.0,0.0
Chill the Piro,2016,"Sergey Marchenko,Vyacheslav Ozolnieks",437180.0,1.99
Астролорды: Искусный воин,2016,Aratog LLC,461120.0,34.99
Demo Pack 1,2016,Ze_PilOt,428300.0,0.0
HEX: Primal Dawn Bundle,2016,Hex Entertainment,464980.0,14.99
Qubicle Voxel Editor,2016,Minddesk Software GmbH,454550.0,19.99
Decisive Campaigns: Barbarossa,2015,VR Designs,454530.0,49.99
Flag N Frag,2016,EDEVOX,456160.0,1.99
Vengeance,2016,314 Arts,384960.0,8.99
Abrix the robot,2016,EJRGames,461850.0,9.99
Initia: Elemental Arena,2016,Gentle Ghouls,463920.0,11.99
Guardians of Victoria,2016,Tall Story Studios,385080.0,1.99
Selenon Rising,2016,Fastermind Games,358760.0,5.99
Ego Protocol Demo,2016,Static Dreams,426110.0,-10.0
Classic Fun Collection 5 in 1,2016,3DDUO,431300.0,3.99
IS Defense Editor,2016,,451330.0,-10.0
Bibou,2016,André Bertaglia,464760.0,0.99
Starship Corporation,2016,Coronado Games,292330.0,19.99
Worlds Adrift Island Creator,2016,Bossa Studios,271920.0,0.0
Skyreach,2016,Rainbow Goats Studio,461970.0,0.0
侠客风云传(Tale of Wuxia),2016,Heluo Studio,377530.0,16.99
New Yankee in King Arthur's Court,2016,Rionix,462570.0,4.99
Neon Chrome,2016,10tons Ltd,428750.0,14.99
Neon Chrome Original Soundtrack,2016,10tons Ltd,453250.0,4.99
Left Alone,2016,Volumetric Games,417750.0,6.99
Niffelheim,2016,Ellada Games,351100.0,19.99
Maze: Subject 360 Collector's Edition,2016,Mad Head Games,466000.0,9.99
Grave Mania: Undead Fever,2016,Anino Games,465970.0,6.99
Izeriya,2016,LigaGamesStudio,463830.0,0.99
Hyperdevotion Noire: Ultimate Sango Set,2016,"Idea Factory,Compile Heart,Sting",427002.0,0.99
Hyperdevotion Noire: Ultimate Event Full Unlock,2016,"Idea Factory,Compile Heart,Sting",427004.0,1.99
Hyperdevotion Noire: Ultimate Little Rain Set,2016,"Idea Factory,Compile Heart,Sting",427003.0,0.99
Maui,2016,Kokua Games,464700.0,0.0
Hyperdevotion Noire: Ultimate Party Member “Tiara”,2016,"Idea Factory,Compile Heart,Sting",427005.0,0.99
Hyperdevotion Noire: Ultimate Member “Compa”,2016,"Idea Factory,Compile Heart,Sting",427007.0,0.99
Hyperdevotion Noire: Ultimate Member “Sting”,2016,"Idea Factory,Compile Heart,Sting",427008.0,0.99
Hyperdevotion Noire: Ultimate Member “IF”,2016,"Idea Factory,Compile Heart,Sting",427006.0,0.99
30 IMPOSSIBLE LEVELS,2016,Abstract Tree Studio,459910.0,3.99
The Blair Witch Project,1999,,421560.0,3.99
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,,419310.0,3.99
Texas Chainsaw,2013,,417720.0,3.99
The Cabin in the Woods,2012,,416940.0,3.99
Adventureland,2009,,421220.0,3.99
Puzzle Box,2016,BplusGames,448720.0,9.99
12 Rounds 3 Lockdown,2015,,421210.0,3.99
Drive Angry,2011,,421300.0,3.99
Kickboxer,2003,,421360.0,3.99
Hesher,2011,,421330.0,3.99
Confessions of a Dangerous Mind,2003,,421250.0,3.99
PI,1999,,421390.0,3.99
The Prophecy,2003,,421410.0,3.99
The Prophecy 2,2001,,421400.0,3.99
Nurse,2014,,417550.0,3.99
Requiem for a Dream,2001,,421430.0,3.99
Rapture-Palooza,2013,,421420.0,3.99
See No Evil 2,2014,,419190.0,3.99
Scary Movie 3,2004,,421510.0,3.99
Scary Movie 2,2001,,421500.0,3.99
School Dance,2014,,419180.0,3.99
Warrior,2011,,417650.0,3.99
Scary Movie 3.5,2005,,421520.0,3.99
Vendetta (2015),2015,,419200.0,3.99
Conan the Barbarian,2011,,419350.0,3.99
The Last Stand,2013,,421570.0,3.99
Scream,1997,,421530.0,3.99
Empire State,2013,,421310.0,3.99
Clerks,1994,,419300.0,3.99
Kevin Hart: Let Me Explain,2013,,417820.0,3.99
The Possession,2013,,421580.0,3.99
Scream 3,2004,,421540.0,3.99
Jay and Silent Bob Strike Back,2002,,421350.0,3.99
Swingers,1997,,421550.0,3.99
Crank 2: High Voltage,2009,,421280.0,3.99
Daybreakers,2010,,421290.0,3.99
Bad Lieutenant,1993,,421230.0,3.99
Leprechaun: In the Hood,2000,,421380.0,3.99
War,2008,,421590.0,3.99
Cooties,2015,,426370.0,4.99
Escape Plan,2013,,417600.0,3.99
Snitch,2013,,417800.0,3.99
Escape From New York,2016,,426430.0,3.99
Cop Land,1998,,426380.0,3.99
Bad Santa,2003,,417810.0,3.99
Hero,2004,,426460.0,3.99
Killer Joe,2012,,417700.0,3.99
Blind Swordsman: Zatoichi,2004,,426360.0,3.99
Mimic: The Director's Cut,1998,,426490.0,3.99
The Huntsman: Winter's Curse,2016,Desert Owl Games LLC,446990.0,0.0
This is Spinal Tap,1984,,417570.0,3.99
The Huntsman: Winter's Curse (Book 3),2016,"Desert Owl Games, LLC",450340.0,4.99
Sex Drive,2008,,417660.0,3.99
Gamer,2009,,417680.0,3.99
The Huntsman: Winter's Curse (Book 2),2016,"Desert Owl Games, LLC",450350.0,4.99
The Hurt Locker,2009,,417690.0,3.99
Meatballs,2003,,441130.0,3.99
TableTop Soccer,2016,Dancing Developers,453710.0,0.99
Reservoir Dogs,1992,,419360.0,3.99
Warm Bodies,2013,,417790.0,3.99
FROM DUSK TILL DAWN,1996,,419320.0,3.99
Jackie Brown,2002,,421340.0,3.99
Rounders,1999,,421440.0,3.99
Kick-Ass,2010,,441110.0,3.99
Sin City,2005,,419330.0,3.99
American Psycho,2000,,419340.0,3.99
Deadweight,2016,Daniel Kim,385350.0,4.99
It's Killing Time,2015,Choice of Games,461650.0,5.99
Revenge of Roger Rouge,2016,Trazzy Entertainment,443680.0,0.99
Star Ruler 2 - Wake of the Heralds,2016,Glacicle,460420.0,9.99
Poly Towns,2016,Red Phoenix Studios,438730.0,4.99
Bipolar Game,2016,Jason Free,463450.0,4.99
The Men of Yoshiwara: Ohgiya,2016,Dogenzaka Lab,447200.0,15.99
Blue Mountain State: The Rise of Thadland,2016,,452700.0,4.99
Oil Enterprise,2016,Crafty Studios,353630.0,19.99
Weather Lord: Following the Princess Collector's Edition,2015,Yustas Game Studio,456690.0,9.99
"Bolt Riley, A Reggae Adventure",2016,"Adventure Mob,Corbomite Games",331210.0,9.99
World of Guns: Sniper Rifles Pack #1,2016,Noble Empire Corp.,464210.0,9.99
March of the Living,2016,Machine 22,458000.0,14.99
Bloons TD Battles,2016,Ninja Kiwi,444640.0,0.0
Overpower,2016,Hydrant Games,440280.0,8.99
Tank Brawl,2016,Phung Games,436870.0,4.99
Zotrix - Solar Division,2016,ZeroBit Games,351720.0,14.99
The Bottom of the Well - Soundtrack and Wallpaper Bonus Pack,2016,Red Nettle Studio,462351.0,0.0
Megamagic: Wizards of the Neon Age,2016,BeautiFun Games,422650.0,9.99
3 Coins At School,2016,89AM Studio,462110.0,4.99
Infinite Shooter,2016,Minion Productions Inc.,458230.0,1.99
Chicku,2016,Gatling Goat Studios,443630.0,4.99
A-Gents,2016,phime studio LLC,460910.0,1.99
Masquerade: The Baubles of Doom,2016,Big Ant Studios,299380.0,14.99
Tower Unite - Original Soundtrack,2016,William Smith,461740.0,4.99
Mythic Wonders: The Philosopher's Stone,2016,Organic 2 Digital Studio,458480.0,9.99
BitRay,2016,Lagun Victor,462030.0,0.99
Don't Starve Together,2016,Klei Entertainment,322330.0,14.99
Leave Me Alone: A Trip To Hell,2016,Lisa Voronova,444520.0,1.99
Battlefleet Gothic: Armada,2016,Tindalos Interactive,363680.0,39.99
Bottle,2016,Tonguç Bodur,463030.0,1.99
Jackal,2016,Peace,454040.0,2.99
Qubicle Utility Module,2016,Minddesk Software GmbH,456231.0,9.99
Qubicle Professional License,2016,Minddesk Software GmbH,464560.0,99.99
Qubicle Mesh Module,2016,Minddesk Software GmbH,456230.0,24.99
Qubicle Voxelizer Module,2016,Minddesk Software GmbH,456110.0,24.99
Rogue Stormers,2016,Black Forest Games,299480.0,19.99
Endciv,2016,Crowbox,444650.0,7.99
Frederic: Resurrection of Music Director's Cut,2016,Forever Entertainment S. A.,453100.0,5.99
CounterAttack,2016,Relative Games,451600.0,7.99
Demon's Crystals,2016,"Byte4Games,StarCruiser Studio",454610.0,4.99
The Howler,2016,"Antanas Marcelionis,Renė Petrulienė",306040.0,1.99
OPUS: The Day We Found Earth,2016,SIGONO INC.,457680.0,8.99
Witch and Hero(魔女と勇者),2016,"FK Digital,Flyhigh Works",434130.0,4.99
OPUS Original Soundtrack,2016,Team Signal,458740.0,6.99
The Guest - Original Soundtrack,2016,Team Gotham,464580.0,0.0
"Gremlins, Inc. – Uninvited Guests",2016,"Alexey Bokulev,Sergei Klimov,Charlie Oscar Lima Tango Interactive Entertainment",458160.0,4.99
XO-Planets OST,2016,Bohfam,464460.0,5.99
XO-Planets,2015,Bohfam,439730.0,7.99
Bridge! 2,2016,toxtronyx interactive GmbH,434090.0,9.99
Western Press,2016,Bandit-1,377360.0,4.99
WOLFLAME,2016,ASTRO PORT,448160.0,5.99
My Night Job,2016,Webcore Games,437100.0,3.99
The SKIES,2016,Eforb,337950.0,0.0
Stephen's Sausage Roll,2016,increpare games,353540.0,29.99
Plastic Playground,2016,Tomorrow Arts,458560.0,0.0
Typefighters (Steam Edition),2016,Christian Reuter,434290.0,1.99
Mimpi Dreams OST,2016,Silicon Jelly,459110.0,0.0
Battlezone 98 Redux,2016,Big Boat Interactive,301650.0,19.99
Narcissu 10th Anniversary Anthology Project - A Little Iris,2016,stage-nana,461250.0,9.99
Official Guide - Inexistence,2016,Jonathan BRASSAUD,463600.0,2.99
Inexistence,2016,Jonathan BRASSAUD,444720.0,2.99
Tales Across Time,2016,Critical Games,461710.0,2.99
Danganronpa 2: Goodbye Despair,2016,"Spike Chunsoft Co., Ltd.,Abstraction Games",413420.0,19.99
FSX: Steam Edition - VFR Poland Region SW Add-On,2016,SimDesign,433743.0,24.99
FSX: Steam Edition - VFR Poland Region NW Add-On,2016,SimDesign,433742.0,24.99
JiPS,2016,Trazzy Entertainment,454460.0,2.99
Euro Truck Simulator 2 - Hungarian Paint Jobs Pack,2016,SCS Software,388479.0,0.99
Euro Truck Simulator 2 - Turkish Paint Jobs Pack,2016,SCS Software,388474.0,0.99
HEX: Shards of Fate,2016,Hex Entertainment,410380.0,87.94
The Black Death,2016,"Syrin Studios,Small Impact Games",412450.0,19.99
Action Legion,2016,Aeonic Entertainment,431630.0,5.99
Voxel Warfare Online,2016,Firehawk Studios,454150.0,0.99
IS Defense,2016,Destructive Creations,448370.0,5.99
The Banner Saga 2,2016,Stoic,281640.0,19.99
Tom Clancy's Rainbow Six® Siege - Cyan Weapon Skin,2016,Ubisoft Montreal,455572.0,2.99
Dying Light - Gun Psycho Bundle,2016,Techland,436081.0,2.99
Dying Light - Volatile Hunter Bundle,2016,Techland,436082.0,2.99
Dying Light - Harran Ranger Bundle,2016,Techland,436080.0,2.99
Rocksmith® 2014 – Judas Priest - “Electric Eye”,2016,Ubisoft - San Francisco,436604.0,2.99
Rocksmith® 2014 – Extreme - “Play With Me”,2016,Ubisoft - San Francisco,436605.0,2.99
Flat Kingdom Paper's Cut Edition,2016,Fat Panda Games,405970.0,7.99
Rocksmith® 2014 – Devo - “Girl U Want”,2016,Ubisoft - San Francisco,436606.0,2.99
Hatoful Boyfriend: Holiday Star Collector's Edition DLC,2016,Mediatonic,463090.0,6.99
Worst Case Z,2016,BME Digital Studios,450030.0,12.99
Planet in the Shadows,2016,Sergey Bobrov,448820.0,3.99
Tyrfing  Cycle |Vanilla|,2016,Demon Sword Games,429430.0,7.99
Gravity Den,2016,DiPi Games,454970.0,4.99
Night Blights,2016,"Trapdoor Games,Hot Cross Games",446910.0,4.99
Trove - Double Dragon Pack,2016,Trion Worlds,462920.0,19.99
Soda Drinker Pro,2016,Snowrunner Games,347720.0,4.99
FINAL FANTASY IX,2016,Square Enix,377840.0,20.99
Zombie Parking,2016,XPAGAME,449090.0,0.99
Train Simulator: Black Forest Journeys: Freiburg-Hausach Route Add-On,2016,Rail Magic,376936.0,19.99
ICARUS.1,2016,electrolyte,395470.0,6.99
Goetia,2016,Sushee,421740.0,14.99
Spacejacked - Soundtrack,2016,Rotten Mage,461060.0,0.0
Mordheim: City of the Damned - Doomweaver,2016,Rogue Factor,450811.0,1.99
Tyto Ecology,2016,Immersed Games,453750.0,6.99
Everybody's Gone to the Rapture,2016,The Chinese Room,417880.0,19.99
XorceD - Sashiro's Laedrum,2016,Xorcerox,454170.0,12.99
Aurion: Legacy of the Kori-Odan - Official OST,2016,Kiro'o Games,436420.0,4.99
Aurion: Legacy of the Kori-Odan,2016,Kiro'o Games,368080.0,14.99
Mordheim: City of the Damned - Wolf-Priest of Ulric,2016,Rogue Factor,450810.0,1.99
Wobbly Jungle,2016,Sourena Game Studio,437090.0,1.99
Rocksmith® 2014 – Disturbed - “Ten Thousand Fists”,2016,Ubisoft - San Francisco,436602.0,2.99
Phantasmal: Survival Horror Roguelike,2016,Eyemobi Ltd.,342550.0,14.99
Rocksmith® 2014 – Disturbed Song Pack II,2016,Ubisoft - San Francisco,436603.0,11.99
Marble Void,2016,Leveled Games,453650.0,4.99
Dear RED - Extended,2016,Lee Sang,453850.0,2.99
Zenge,2016,Michal Pawlowski,461840.0,0.99
Pub Encounter,2016,Dogenzaka Lab,447190.0,17.99
Hyper Light Drifter Original Soundtrack,2016,Heart Machine,453020.0,4.99
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 - Gaara's Tale Extra Scenario Pack,2016,CyberConnect2 Co. Ltd.,416421.0,9.99
Club Life,2016,Dharker Studio,404180.0,9.99
Wand Wars,2016,Moonradish Inc.,422110.0,11.99
X-Plane 10 AddOn - Aerosoft - Airport Pullman-Moscow,2016,Dirk Jacobi,339398.0,19.99
Club Life - Soundtrack,2016,Dharker Studio,452900.0,4.99
Auro: A Monster-Bumping Adventure,2016,Dinofarm Games,459680.0,1.99
Last Hope - Tower Defense,2016,JE Software,434020.0,8.99
Simply Chess - Premium Upgrade!,2016,BlueLine Games,451690.0,4.99
Grand Designer,2016,Ignishot,372590.0,49.99
Skullgirls 2nd Encore Upgrade,2016,Lab Zero Games,447510.0,14.99
DARK SOULS™ III,2016,"FromSoftware, Inc.",374320.0,59.99
The Invitation,2016,,460710.0,6.99
Kim - Soundtrack,2016,The Secret Games Company,436990.0,5.99
Zasa - An AI Story,2016,Rainssong,447240.0,0.99
Ascent - The Space Game,2016,Fluffy Kitten Studios,345010.0,19.99
Fallout 4 - Wasteland Workshop,2016,Bethesda Game Studios,435880.0,4.99
Devil Sealing Stone,2016,WJLE  GAME,432540.0,7.99
Stories: The Path of Destinies,2016,Spearhead Games,439190.0,14.99
Tom Clancy's Rainbow Six® Siege - Topaz Weapon Skin,2016,Ubisoft Montreal,455570.0,2.99
Tom Clancy's The Division™ - Sports Fan Outfit Pack,2016,Massive Entertainment,459500.0,4.99
Ace of Seafood,2016,Nussoft,450500.0,11.99
StarsOne,2016,IllusoryWorldEntertainment,457010.0,9.99
AuroraRL,2016,Sun Dogs,437890.0,4.99
Tenrow,2016,Cleverweek,449760.0,2.99
Glitchrunners,2016,Torque Studios,446870.0,12.99
Pure Hold'em - Paradise City Chipset,2016,VooFoo Studios Ltd,342590.0,2.99
The Hero Project: Redemption Season - MeChip Warning System,2016,Choice of Games,459330.0,0.99
The Hero Project: Redemption Season,2016,Choice of Games,459310.0,5.99
Game Tycoon 2,2016,Sunlight Games,404640.0,14.99
The Quest - Islands of Ice and Fire,2016,Redshift,459750.0,6.99
Virtual Rogue,2016,Snowy Productions,448090.0,2.99
TRON RUN/r DISC Extender Bundle,2016,Sanzaru Games Inc.,429460.0,2.99
BLEAK: Welcome to Glimmer,2016,"Tenwall Creatives, Inc.",364830.0,7.99
"BLEAK: Original Soundtrack, Vol. 1",2016,"Tenwall Creatives, Inc.",447340.0,7.99
Tower Unite,2016,PixelTail Games,394690.0,14.99
Fortify,2016,Holgersson Entertainment,378260.0,4.99
Space Scaven,2016,Moon Pub Games,456130.0,6.99
Order of Battle: U.S. Marines,2016,The Artistocrats,443620.0,9.99
Flat Kingdom - Soundtrack + Artbook,2016,Fat Panda Games,457560.0,4.99
The Fifth Expedition,2016,Snapjaw Games GmbH,453030.0,9.99
MXGP2 - Villopoto Replica Equipment,2016,Milestone S.r.l.,438860.0,1.99
MXGP2 - The Official Motocross Videogame,2016,Milestone S.r.l.,400800.0,39.99
MXGP2 - Season Pass,2016,Milestone S.r.l.,445200.0,7.99
MXGP2 - Cairoli Replica Equipment,2016,Milestone S.r.l.,438850.0,1.99
Tibetan Quest: Beyond the World's End,2016,Brave Giant LTD,427550.0,9.99
Mushroom Wars,2016,"Zillion Whales,Creat Studios",431250.0,9.99
A Blind Legend,2016,Dowino,437530.0,6.99
Endless Legend™ - Shifters,2016,AMPLITUDE Studios,451050.0,12.99
Train Valley - Germany,2016,"Alexey Davydov,Sergey Dvoynikov,Timofey Shargorodskiy",459120.0,2.49
Trench Run,2016,Transhuman Design,262100.0,7.99
Axes and Acres,2016,BrainGoodGames,448910.0,9.99
HTC Vive,2016,,358040.0,599.0
One Last Chance,2016,Last Lotus,460150.0,3.99
One Last Chance Soundtrack,2016,Last Lotus,460260.0,2.99
